work_year,experience_level,employment_type,job_title,salary_in_usd,remote_ratio,company_location,company_size
2022,Mid-level / Intermediate,Full-Time,Data Engineer,86193,100,GB,M
2022,Mid-level / Intermediate,Full-Time,Data Engineer,84053,100,ES,M
2022,Mid-level / Intermediate,Full-Time,Data Engineer,73546,100,ES,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,191475,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,141525,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,191475,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,141525,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Analytics Engineer,102663,100,GB,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Analytics Engineer,80041,100,GB,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,191475,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,141525,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,104611,100,GB,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,82280,100,GB,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,191475,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,141525,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,191475,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,141525,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,115000,0,US,L
2022,Entry-level / Junior,Full-Time,Data Scientist,31520,50,ES,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Operations Analyst,81000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Operations Analyst,66000,100,US,M
2022,Entry-level / Junior,Full-Time,Data Analyst,46000,100,US,L
2022,Entry-level / Junior,Full-Time,Data Engineer,80000,100,US,L
2022,Executive-level / Director,Full-Time,Machine Learning Scientist,200000,100,US,S
2022,Executive-level / Director,Full-Time,Machine Learning Scientist,180000,100,US,S
2022,Executive-level / Director,Full-Time,AI Scientist,200000,100,US,S
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,204100,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,136100,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Analytics Engineer,250000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Analytics Engineer,63000,0,US,M
2022,Mid-level / Intermediate,Full-Time,Data Scientist,118208,0,GB,M
2022,Mid-level / Intermediate,Full-Time,Data Scientist,110820,0,GB,M
2021,Entry-level / Junior,Part-Time,Computer Vision Software Engineer,19073,50,DK,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,191475,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,141525,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,191475,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,141525,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,191475,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,141525,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Specialist,95000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Specialist,70000,100,US,M
2022,Mid-level / Intermediate,Full-Time,Applied Machine Learning Scientist,75000,100,US,M
2022,Mid-level / Intermediate,Full-Time,Data Analyst,113000,0,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,170000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,130000,100,US,M
2022,Mid-level / Intermediate,Full-Time,Data Analytics Consultant,113000,100,US,L
2022,Mid-level / Intermediate,Full-Time,Product Data Analyst,140000,100,US,M
2021,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,50000,100,PH,S
2022,Mid-level / Intermediate,Full-Time,BI Data Analyst,53368,100,AU,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,175000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,140000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Lead Data Scientist,29944,50,PT,S
2022,Senior-level / Executive-level / Directorpert,Full-Time,Analytics Engineer,250000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Analytics Engineer,63000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,160000,0,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,119300,0,US,L
2022,Mid-level / Intermediate,Full-Time,Research Scientist,145000,50,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,105000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,90000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,ETL Developer,146200,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,ETL Developer,124270,100,US,M
2022,Mid-level / Intermediate,Full-Time,Data Scientist,225000,0,US,M
2022,Mid-level / Intermediate,Full-Time,Data Scientist,160000,0,US,M
2022,Mid-level / Intermediate,Full-Time,Data Scientist,54634,100,NL,S
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,185800,100,CA,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,137400,100,CA,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Analytics Engineer,245000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Analytics Engineer,180000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Analytics Engineer,203500,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Analytics Engineer,152000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,250000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,63000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Machine Learning Infrastructure Engineer,186000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Machine Learning Infrastructure Engineer,148800,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Lead Machine Learning Engineer,95386,50,IN,L
2022,Mid-level / Intermediate,Full-Time,Machine Learning Engineer,128058,50,GB,L
2022,Entry-level / Junior,Full-Time,Data Scientist,82000,0,US,L
2022,Entry-level / Junior,Part-Time,Data Scientist,110000,100,FR,M
2022,Mid-level / Intermediate,Full-Time,Applied Machine Learning Scientist,173000,50,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,203500,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,152000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Machine Learning Engineer,186000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Machine Learning Engineer,148800,100,US,M
2022,Mid-level / Intermediate,Full-Time,Data Science Manager,158000,100,US,M
2022,Mid-level / Intermediate,Full-Time,Data Science Manager,134000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,170000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,120000,100,US,M
2022,Executive-level / Director,Full-Time,Analytics Engineer,200000,100,US,M
2022,Executive-level / Director,Full-Time,Analytics Engineer,150000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,216200,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,144100,0,US,M
2022,Mid-level / Intermediate,Full-Time,Data Scientist,115573,0,NL,M
2022,Mid-level / Intermediate,Full-Time,Data Scientist,89306,0,NL,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,ETL Developer,250000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,ETL Developer,63000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,135000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,85000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Machine Learning Engineer,135000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Machine Learning Engineer,85000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Science Manager,206000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Science Manager,175100,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Machine Learning Engineer,189650,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Machine Learning Engineer,164996,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Architect,149040,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Architect,113900,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,154000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,126000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Machine Learning Engineer,200000,100,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Machine Learning Engineer,150000,100,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,195700,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,130500,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Analytics Engineer,170000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Analytics Engineer,135000,100,US,M
2022,Mid-level / Intermediate,Full-Time,Data Engineer,98506,0,GB,M
2022,Mid-level / Intermediate,Full-Time,Data Engineer,73880,0,GB,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,117000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,99450,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,200000,100,PR,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,135000,100,PR,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Machine Learning Engineer,193900,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Machine Learning Engineer,129300,0,US,M
2022,Entry-level / Junior,Full-Time,Machine Learning Engineer,55410,100,GB,S
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,86193,0,GB,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,61566,0,GB,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,175000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,130000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,188100,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,139860,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Machine Learning Engineer,248700,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Machine Learning Engineer,167100,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,123400,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,88100,0,US,M
2022,Mid-level / Intermediate,Full-Time,BI Data Analyst,50432,100,DE,S
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,245000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,205000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,141300,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,102100,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Architect,141300,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Architect,102100,0,US,M
2022,Entry-level / Junior,Full-Time,Data Analyst,50000,100,AR,L
2022,Entry-level / Junior,Full-Time,Data Scientist,84053,100,BE,L
2022,Mid-level / Intermediate,Full-Time,Lead Data Scientist,61566,50,GB,S
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Architect,250000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Architect,63000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Science Manager,189500,100,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Science Manager,140100,100,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,177600,100,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,131300,100,US,L
2022,Mid-level / Intermediate,Full-Time,Data Engineer,24000,0,US,M
2022,Mid-level / Intermediate,Full-Time,Data Engineer,24000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,250000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,63000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Machine Learning Engineer,202900,100,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Machine Learning Engineer,131300,100,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,145000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,115000,100,US,M
2022,Entry-level / Junior,Full-Time,Machine Learning Engineer,115000,50,US,L
2022,Mid-level / Intermediate,Full-Time,Machine Learning Engineer,193900,0,US,M
2022,Mid-level / Intermediate,Full-Time,Machine Learning Engineer,129300,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,180000,100,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,140000,100,US,L
2022,Mid-level / Intermediate,Full-Time,Data Analyst,216200,0,US,M
2022,Mid-level / Intermediate,Full-Time,Data Analyst,144100,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Machine Learning Scientist,216000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Machine Learning Scientist,144000,0,US,M
2022,Entry-level / Junior,Full-Time,Data Analyst,150000,100,US,L
2022,Mid-level / Intermediate,Full-Time,Data Scientist,53416,100,ID,L
2022,Entry-level / Junior,Full-Time,Applied Data Scientist,50000,50,AT,M
2021,Senior-level / Executive-level / Directorpert,Full-Time,Cloud Data Architect,250000,50,US,L
2022,Executive-level / Director,Full-Time,Research Scientist,84053,0,NL,L
2022,Mid-level / Intermediate,Full-Time,Data Scientist,131752,100,GB,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Analytics Engineer,48000,100,US,S
2022,Executive-level / Director,Full-Time,Data Science Manager,260500,0,US,M
2022,Executive-level / Director,Full-Time,Data Science Manager,175100,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,210000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,100000,100,US,M
2022,Entry-level / Junior,Full-Time,Data Analyst,55000,100,US,S
2022,Mid-level / Intermediate,Full-Time,Data Analyst,130000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Applied Machine Learning Scientist,77119,100,GB,L
2022,Entry-level / Junior,Full-Time,Data Scientist,52008,50,BE,S
2022,Mid-level / Intermediate,Freelance,Applied Machine Learning Scientist,30523,100,IN,S
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,206699,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,99100,0,US,M
2022,Mid-level / Intermediate,Full-Time,Analytics Engineer,200000,0,US,M
2022,Mid-level / Intermediate,Full-Time,Analytics Engineer,54000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,250000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,63000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Architect,250000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Architect,63000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,250000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,63000,0,US,M
2022,Entry-level / Junior,Full-Time,Analytics Engineer,130000,50,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,100000,0,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,80000,0,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,160000,0,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,100000,0,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Specialist,221300,100,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Specialist,148700,100,US,L
2022,Entry-level / Junior,Full-Time,Machine Learning Engineer,30000,100,GB,L
2022,Entry-level / Junior,Full-Time,Data Analyst,28368,50,FR,M
2022,Mid-level / Intermediate,Full-Time,Data Engineer,91118,0,GB,M
2022,Mid-level / Intermediate,Full-Time,Data Engineer,61566,0,GB,M
2022,Mid-level / Intermediate,Full-Time,Data Scientist,60938,100,DE,S
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Science Manager,249260,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Science Manager,185400,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,170000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,130000,100,US,M
2022,Mid-level / Intermediate,Full-Time,Data Scientist,80036,50,GB,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,128875,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,93700,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Machine Learning Engineer,180000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Machine Learning Engineer,100000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,136260,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,109280,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,160000,100,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,92000,100,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,200000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,160000,100,US,M
2022,Mid-level / Intermediate,Full-Time,Data Engineer,135446,0,GB,M
2022,Mid-level / Intermediate,Full-Time,Data Engineer,104663,0,GB,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,117000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,99450,100,US,M
2022,Entry-level / Junior,Full-Time,Data Engineer,129000,100,US,L
2022,Entry-level / Junior,Full-Time,Data Engineer,86000,100,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,160000,0,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,119300,0,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Business Data Analyst,100000,100,US,L
2022,Mid-level / Intermediate,Full-Time,Data Scientist,25000,50,TR,M
2022,Mid-level / Intermediate,Full-Time,Data Analyst,65257,50,SG,M
2022,Mid-level / Intermediate,Full-Time,AI Scientist,200000,100,US,M
2022,Entry-level / Junior,Full-Time,Machine Learning Developer,180000,100,US,L
2022,Mid-level / Intermediate,Full-Time,Data Scientist,153000,100,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,210000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,100000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,150075,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,110925,100,US,M
2022,Mid-level / Intermediate,Full-Time,Machine Learning Scientist,22800,100,EG,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,160000,100,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,92000,100,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Machine Learning Engineer,202900,100,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Machine Learning Engineer,131300,100,US,L
2020,Entry-level / Junior,Full-Time,Data Analyst,22809,100,PT,M
2022,Entry-level / Junior,Full-Time,Data Analyst,15000,0,ID,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,175000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,135000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Science Manager,133766,100,AU,L
2022,Entry-level / Junior,Full-Time,Machine Learning Engineer,83000,0,US,L
2022,Mid-level / Intermediate,Full-Time,Data Engineer,92350,100,GB,M
2022,Mid-level / Intermediate,Full-Time,Data Engineer,67723,100,GB,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,186000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,148800,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,112900,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,90320,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,ML Engineer,240000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,ML Engineer,160000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Science Manager,300000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Science Manager,200000,100,US,M
2022,Mid-level / Intermediate,Full-Time,Data Engineer,65666,50,DE,S
2022,Mid-level / Intermediate,Full-Time,AI Scientist,200000,100,US,L
2022,Mid-level / Intermediate,Full-Time,Machine Learning Engineer,116976,0,GB,M
2022,Mid-level / Intermediate,Full-Time,Machine Learning Engineer,92350,0,GB,M
2022,Mid-level / Intermediate,Full-Time,AI Scientist,120000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,112900,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,90320,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analytics Manager,145000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analytics Manager,105400,100,US,M
2020,Entry-level / Junior,Full-Time,Data Scientist,49268,0,DE,S
2022,Mid-level / Intermediate,Full-Time,Data Engineer,110820,0,GB,M
2022,Mid-level / Intermediate,Full-Time,Data Engineer,92350,0,GB,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,215300,100,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,158200,100,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,209100,100,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,154600,100,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,115934,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,81666,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,175000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,155000,100,US,M
2022,Mid-level / Intermediate,Full-Time,Machine Learning Engineer,84053,100,DE,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,164000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,132000,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,170000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,123000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Machine Learning Engineer,189650,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Machine Learning Engineer,164996,0,US,M
2022,Mid-level / Intermediate,Full-Time,ETL Developer,52533,0,GR,M
2022,Mid-level / Intermediate,Full-Time,ETL Developer,52533,0,GR,M
2022,Executive-level / Director,Full-Time,Lead Data Engineer,115222,100,CA,S
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,165400,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,132320,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Architect,208775,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Architect,147800,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,136994,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,101570,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,128875,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Analyst,93700,100,US,M
2022,Executive-level / Director,Full-Time,Head of Machine Learning,76309,50,IN,L
2022,Entry-level / Junior,Full-Time,Machine Learning Engineer,35093,100,GB,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,183600,100,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Engineer,100800,100,US,L
2022,Mid-level / Intermediate,Full-Time,Data Analyst,49253,100,GB,M
2022,Mid-level / Intermediate,Full-Time,Data Analyst,36940,100,GB,M
2022,Mid-level / Intermediate,Full-Time,Data Analyst,42026,100,ES,M
2022,Mid-level / Intermediate,Full-Time,Data Analyst,31520,100,ES,M
2022,Mid-level / Intermediate,Full-Time,Data Engineer,84053,100,ES,M
2022,Mid-level / Intermediate,Full-Time,Data Engineer,73546,100,ES,M
2022,Mid-level / Intermediate,Full-Time,Data Engineer,98506,100,GB,M
2022,Mid-level / Intermediate,Full-Time,Data Engineer,86193,100,GB,M
2022,Mid-level / Intermediate,Full-Time,Data Engineer,84053,100,GR,M
2022,Mid-level / Intermediate,Full-Time,Data Engineer,73546,100,GR,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Machine Learning Engineer,189650,0,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Machine Learning Engineer,164996,0,US,M
2022,Mid-level / Intermediate,Full-Time,Data Analyst,42026,100,GR,M
2022,Mid-level / Intermediate,Full-Time,Data Analyst,31520,100,GR,M
2022,Mid-level / Intermediate,Full-Time,Data Engineer,92350,100,GB,M
2022,Mid-level / Intermediate,Full-Time,Data Engineer,73880,100,GB,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,215300,0,US,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,140400,0,US,L
2022,Mid-level / Intermediate,Full-Time,Data Engineer,63040,100,ES,M
2022,Mid-level / Intermediate,Full-Time,Data Engineer,47280,100,ES,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,260000,100,US,M
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Scientist,180000,100,US,M
2022,Mid-level / Intermediate,Full-Time,Data Scientist,67723,0,GB,M
2022,Mid-level / Intermediate,Full-Time,Data Scientist,43096,0,GB,M
2022,Mid-level / Intermediate,Full-Time,Data Engineer,63040,100,GR,M
2022,Mid-level / Intermediate,Full-Time,Data Engineer,47280,100,GR,M
2022,Mid-level / Intermediate,Full-Time,Data Engineer,73880,100,GB,M
2022,Mid-level / Intermediate,Full-Time,Data Engineer,55410,100,GB,M
2021,Mid-level / Intermediate,Full-Time,Machine Learning Engineer,51064,50,IT,L
2022,Senior-level / Executive-level / Directorpert,Full-Time,Data Science Engineer,60000,100,MX,L
2022,Mid-level / Intermediate,Full-Time,Data Engineer,82900,0,US,M
2022,Mid-level / Intermediate,Full-Time,Data Engineer,63900,0,US,M
2022,Mid-level / Intermediate,Full-Time,Machine Learning Scientist,160000,100,US,L
2022,Mid-level / Intermediate,Full-Time,Machine Learning Scientist,112300,100,US,L
2022,Mid-level / Intermediate,Full-Time,Data Science Manager,241000,100,US,M
